employee_number,eeceeid,eeccoid,first_name,preferred_first_name,last_name,email_address,date_of_birth,original_hire_date,seniority_date,retirement_date,job_code,job_title,job_family_code,employee_type_code,employment_status_code,employment_status,company_code,location_code,org_level_1_code,supervisor_employee_number,supervisor_name,supervisor_email,primary_key,secondary_key,scheduled_fte,termination_date
100843,EE100843,CO002,Joshua,Joshua,Larsson,joshua.larsson@westmarkmanufacturing.com,1999-04-20,2019-11-15,2019-11-15,,95LEG3,Legal Counsel,LEGAL,RFT,A,Active,WSTMF,104,130,,,,100843_WSTMF,EE100843_CO002,1.0,
100844,EE100844,CO004,Adam,Adam,Persson,adam.persson@alpineconstruction.com,1984-09-01,2019-11-15,2019-11-15,,19ENG2,Engineer,ENGR,RFT,T,Terminated,ALPNC,104,30,102699,"Ramos, Rachel",rachel.ramos@westmarkmanufacturing.com,100844_ALPNC,EE100844_CO004,1.0,2024-06-19
100845,EE100845,CO004,Samantha,Samantha,Watson,samantha.watson@alpineconstruction.com,1986-10-04,2019-11-15,2019-11-15,,60WHS1,Warehouse Associate,WHSE,RFT,T,Terminated,ALPNC,112,120,101486,"Peterson, Julie",julie.peterson@northernpipeline.com,100845_ALPNC,EE100845_CO004,1.0,2021-01-18
100846,EE100846,CO004,Charles,Charles,Wood,charles.wood@alpineconstruction.com,1983-04-15,2019-11-18,2019-11-18,,07ACC2,Accountant,ACCTG,RFT,T,Terminated,ALPNC,100,140,101268,"Schulz, Jonathan",jonathan.schulz@westmarkmanufacturing.com,100846_ALPNC,EE100846_CO004,1.0,2021-10-18
100847,EE100847,CO004,Daniel,Daniel,Peterson,daniel.peterson@alpineconstruction.com,1985-03-13,2019-11-19,2019-11-19,,38IT5,IT Manager,IT,RFT,A,Active,ALPNC,104,70,,,,100847_ALPNC,EE100847_CO004,1.0,
100848,EE100848,CO003,Rachel,Rachel,Larsson,rachel.larsson@prairieresources.ca,1962-12-15,2019-11-19,2019-11-19,,36IT3,Senior Systems Administrator,IT,RFT,T,Terminated,PRMRE,117,40,100480,"Hughes, Pamela",pamela.hughes@prairieresources.ca,100848_PRMRE,EE100848_CO003,1.0,2020-05-14
100849,EE100849,CO001,Sarah,Sarah,Larsson,sarah.larsson@northernpipeline.com,1994-07-31,2019-11-20,2019-11-20,,65TEC1,Field Technician,TECH,RPT,A,Active,NRTHP,120,120,,,,100849_NRTHP,EE100849_CO001,0.42,
100850,EE100850,CO004,Olga,Olga,Baker,olga.baker@alpineconstruction.com,1993-01-12,2019-11-22,2019-11-22,,18ENG1,Junior Engineer,ENGR,CON,T,Terminated,ALPNC,100,10,102752,"Carter, Michelle",michelle.carter@alpineconstruction.com,100850_ALPNC,EE100850_CO004,1.0,2022-11-22
100851,EE100851,CO002,Fatima,Fatima,Schulz,fatima.schulz@westmarkmanufacturing.com,1994-05-31,2019-11-22,2019-11-22,,25HR1,HR Coordinator,HR,RFT,T,Terminated,WSTMF,104,160,102299,"Martinez, Jessica",jessica.martinez@northernpipeline.com,100851_WSTMF,EE100851_CO002,1.0,2020-07-18
100852,EE100852,CO003,James,James,Bennett,james.bennett@prairieresources.ca,1993-10-11,2019-11-22,2019-11-22,,20ENG3,Senior Engineer,ENGR,RPT,A,Active,PRMRE,117,10,,,,100852_PRMRE,EE100852_CO003,0.65,
100853,EE100853,CO004,Priya,Priya,Robinson,priya.robinson@alpineconstruction.com,1994-04-25,2019-11-22,2019-11-22,,33IT2,Systems Administrator,IT,RFT,T,Terminated,ALPNC,116,240,,,,100853_ALPNC,EE100853_CO004,1.0,2020-12-14
100854,EE100854,CO001,Betty,Betty,Wang,betty.wang@northernpipeline.com,1975-12-25,2019-11-26,2019-11-26,,18ENG1,Junior Engineer,ENGR,RFT,T,Terminated,NRTHP,103,10,102029,"Hall, Melissa",melissa.hall@northernpipeline.com,100854_NRTHP,EE100854_CO001,1.0,2024-05-03
100855,EE100855,CO001,Sarah,Sarah,Phillips,sarah.phillips@northernpipeline.com,1973-03-19,2019-11-27,2019-11-27,,90PRO3,Project Manager,PROJ,RFT,T,Terminated,NRTHP,112,180,,,,100855_NRTHP,EE100855_CO001,1.0,2022-04-02
100856,EE100856,CO004,Joshua,Joshua,Edwards,joshua.edwards@alpineconstruction.com,1992-12-29,2019-12-02,2019-12-02,,65TEC1,Field Technician,TECH,RFT,T,Terminated,ALPNC,102,80,100620,"Hall, Sakura",sakura.hall@northernpipeline.com,100856_ALPNC,EE100856_CO004,1.0,2025-06-25
100857,EE100857,CO002,Timothy,Timothy,Allen,timothy.allen@westmarkmanufacturing.com,1996-02-15,2019-12-05,2019-12-05,,56TRD2,Journeyman Technician,TRD,RFT,A,Active,WSTMF,105,150,,,,100857_WSTMF,EE100857_CO002,1.0,
100858,EE100858,CO001,Dennis,Dennis,Martinez,dennis.martinez@northernpipeline.com,1983-04-13,2019-12-06,2019-12-06,,02ADM2,Administrative Coordinator,ADMIN,RFT,A,Active,NRTHP,103,50,,,,100858_NRTHP,EE100858_CO001,1.0,
100859,EE100859,CO003,Sofia,Sofia,Stewart,sofia.stewart@prairieresources.ca,1993-10-31,2019-12-06,2019-12-06,,06ACC1,Accounts Receivable Clerk,ACCTG,RFT,T,Terminated,PRMRE,123,230,,,,100859_PRMRE,EE100859_CO003,1.0,2020-01-18
100860,EE100860,CO003,Nicole,Nicole,Morgan,nicole.morgan@prairieresources.ca,1981-05-19,2019-12-09,2019-12-09,,22ENG5,Engineering Manager,ENGR,RPT,A,Active,PRMRE,115,180,,,,100860_PRMRE,EE100860_CO003,0.55,
100861,EE100861,CO004,Jose,Jose,Ortiz,jose.ortiz@alpineconstruction.com,1985-07-22,2019-12-09,2019-12-09,,07ACC2,Accountant,ACCTG,RFT,A,Active,ALPNC,111,170,,,,100861_ALPNC,EE100861_CO004,1.0,
100862,EE100862,CO004,Betty,Betty,Kim,betty.kim@alpineconstruction.com,2001-12-08,2019-12-11,2019-12-11,,32IT1,IT Support Technician,IT,CON,T,Terminated,ALPNC,100,160,102626,"Diaz, Patricia",patricia.diaz@alpineconstruction.com,100862_ALPNC,EE100862_CO004,1.0,2021-12-08
100863,EE100863,CO003,Nathan,Nathan,Tanaka,nathan.tanaka@prairieresources.ca,1972-04-05,2019-12-11,2019-12-11,,78ANL2,Business Analyst,ANLYT,CON,T,Terminated,PRMRE,121,10,100233,"Morris, Jeffrey",jeffrey.morris@alpineconstruction.com,100863_PRMRE,EE100863_CO003,1.0,2021-05-21
100864,EE100864,CO004,Benjamin,Benjamin,Moore,benjamin.moore@alpineconstruction.com,1970-08-02,2019-12-11,2019-12-11,,42SAL2,Account Executive,SALES,RPT,A,Active,ALPNC,104,20,,,,100864_ALPNC,EE100864_CO004,0.62,
100865,EE100865,CO001,Charles,Charles,Martin,charles.martin@northernpipeline.com,1994-06-14,2019-12-13,2019-12-13,,05ACC1,Accounts Payable Clerk,ACCTG,RFT,T,Terminated,NRTHP,118,140,101731,"Young, Jose",jose.young@northernpipeline.com,100865_NRTHP,EE100865_CO001,1.0,2021-06-10
100866,EE100866,CO001,Dennis,Dennis,Becker,dennis.becker@northernpipeline.com,1991-08-23,2019-12-13,2019-12-13,,34IT2,Software Developer,IT,RFT,A,Active,NRTHP,109,220,100810,"Parker, Barbara",barbara.parker@northernpipeline.com,100866_NRTHP,EE100866_CO001,1.0,
100867,EE100867,CO003,Henry,Henry,Persson,henry.persson@prairieresources.ca,1985-11-27,2019-12-13,2019-12-13,,32IT1,IT Support Technician,IT,RFT,T,Terminated,PRMRE,122,250,102017,"Young, Timothy",timothy.young@northernpipeline.com,100867_PRMRE,EE100867_CO003,1.0,2020-07-27
100868,EE100868,CO004,Isabella,Isabella,Taylor,isabella.taylor@alpineconstruction.com,1984-12-09,2019-12-13,2019-12-13,,42SAL2,Account Executive,SALES,RPT,T,Terminated,ALPNC,124,130,102158,"Flores, Joyce",joyce.flores@prairieresources.ca,100868_ALPNC,EE100868_CO004,0.51,2021-08-06
100869,EE100869,CO003,Jason,Jason,Castillo,jason.castillo@prairieresources.ca,1981-08-24,2019-12-13,2019-12-13,,10ACC5,Accounting Manager,ACCTG,RFT,T,Terminated,PRMRE,116,100,,,,100869_PRMRE,EE100869_CO003,1.0,2020-07-21
100870,EE100870,CO004,Rachel,Rachel,Cruz,rachel.cruz@alpineconstruction.com,1967-12-11,2019-12-25,2019-12-25,,60WHS1,Warehouse Associate,WHSE,RFT,T,Terminated,ALPNC,116,240,,,,100870_ALPNC,EE100870_CO004,1.0,2020-03-31
100871,EE100871,CO004,Helen,Helen,Walker,helen.walker@alpineconstruction.com,1989-08-29,2019-12-25,2019-12-25,,01ADM1,Administrative Assistant,ADMIN,TAW,T,Terminated,ALPNC,114,80,,,,100871_ALPNC,EE100871_CO004,1.0,2020-12-11
100872,EE100872,CO004,Justin,Justin,Tanaka,justin.tanaka@alpineconstruction.com,1995-06-05,2019-12-27,2019-12-27,,90PRO3,Project Manager,PROJ,RPT,A,Active,ALPNC,102,130,102468,"Morgan, Sofia",sofia.morgan@prairieresources.ca,100872_ALPNC,EE100872_CO004,0.57,
100873,EE100873,CO003,Ryan,Ryan,Walker,ryan.walker@prairieresources.ca,2001-02-23,2019-12-27,2019-12-27,,48OPS1,Operations Assistant,OPS,TFT,T,Terminated,PRMRE,100,120,102980,"Jackson, Christopher",christopher.jackson@westmarkmanufacturing.com,100873_PRMRE,EE100873_CO003,1.0,2021-10-23
100874,EE100874,CO003,Timothy,Timothy,Ross,timothy.ross@prairieresources.ca,1995-05-25,2020-01-01,2020-01-01,,32IT1,IT Support Technician,IT,RFT,T,Terminated,PRMRE,100,160,102626,"Diaz, Patricia",patricia.diaz@alpineconstruction.com,100874_PRMRE,EE100874_CO003,1.0,2020-09-30
100875,EE100875,CO004,Yuki,Yuki,Collins,yuki.collins@alpineconstruction.com,1988-02-02,2020-01-01,2020-01-01,,20ENG3,Senior Engineer,ENGR,RFT,A,Active,ALPNC,121,190,100421,"Adams, Sarah",sarah.adams@northernpipeline.com,100875_ALPNC,EE100875_CO004,1.0,
100876,EE100876,CO001,Kevin,Kevin,White,kevin.white@northernpipeline.com,1970-10-22,2020-01-01,2020-01-01,,65TEC1,Field Technician,TECH,RFT,T,Terminated,NRTHP,116,250,,,,100876_NRTHP,EE100876_CO001,1.0,2020-01-18
100877,EE100877,CO002,Ingrid,Ingrid,Gonzalez,ingrid.gonzalez@westmarkmanufacturing.com,1993-12-21,2020-01-02,2020-01-02,,67TEC3,Senior Service Technician,TECH,RPT,T,Terminated,WSTMF,105,90,101404,"Wilson, Diane",diane.wilson@westmarkmanufacturing.com,100877_WSTMF,EE100877_CO002,0.76,2025-01-12
100878,EE100878,CO001,Ryan,Ryan,Schulz,ryan.schulz@northernpipeline.com,1985-04-27,2020-01-02,2020-01-02,,57TRD3,Senior Technician,TRD,RFT,A,Active,NRTHP,119,170,101534,"Myers, Giovanni",giovanni.myers@alpineconstruction.com,100878_NRTHP,EE100878_CO001,1.0,
100879,EE100879,CO002,Jennifer,Jennifer,Johnson,jennifer.johnson@westmarkmanufacturing.com,1988-09-17,2020-01-03,2020-01-03,,60WHS1,Warehouse Associate,WHSE,RFT,A,Active,WSTMF,122,90,101043,"Meyer, Anthony",anthony.meyer@northernpipeline.com,100879_WSTMF,EE100879_CO002,1.0,
100880,EE100880,CO001,Edward,Edward,Kelly,edward.kelly@northernpipeline.com,1976-04-02,2020-01-03,2020-01-03,,48OPS1,Operations Assistant,OPS,RFT,A,Active,NRTHP,119,240,100179,"Cox, John",john.cox@alpineconstruction.com,100880_NRTHP,EE100880_CO001,1.0,
100881,EE100881,CO004,Deborah,Deborah,Clark,deborah.clark@alpineconstruction.com,1962-01-22,2020-01-03,2020-01-03,,60WHS1,Warehouse Associate,WHSE,RFT,T,Terminated,ALPNC,102,190,102877,"Jackson, Pierre",pierre.jackson@prairieresources.ca,100881_ALPNC,EE100881_CO004,1.0,2022-01-27
100882,EE100882,CO001,Benjamin,Benjamin,Garcia,benjamin.garcia@northernpipeline.com,1993-07-31,2020-01-03,2020-01-03,,71MKT2,Marketing Specialist,MKTG,RFT,T,Terminated,NRTHP,122,120,100170,"Persson, Margaret",margaret.persson@prairieresources.ca,100882_NRTHP,EE100882_CO001,1.0,2020-05-29
100883,EE100883,CO003,Robert,Robert,Long,robert.long@prairieresources.ca,1992-12-18,2020-01-03,2020-01-03,,07ACC2,Accountant,ACCTG,RFT,T,Terminated,PRMRE,102,130,102468,"Morgan, Sofia",sofia.morgan@prairieresources.ca,100883_PRMRE,EE100883_CO003,1.0,2021-06-07
100884,EE100884,CO001,Betty,Betty,Lee,betty.lee@northernpipeline.com,1977-07-02,2020-01-07,2020-01-07,,18ENG1,Junior Engineer,ENGR,CON,T,Terminated,NRTHP,111,60,102908,"Reed, Richard",richard.reed@westmarkmanufacturing.com,100884_NRTHP,EE100884_CO001,1.0,2022-05-23
100885,EE100885,CO002,Sakura,Sakura,Liu,sakura.liu@westmarkmanufacturing.com,1981-11-16,2020-01-07,2020-01-07,,71MKT2,Marketing Specialist,MKTG,RFT,T,Terminated,WSTMF,113,140,,,,100885_WSTMF,EE100885_CO002,1.0,2020-07-24
100886,EE100886,CO003,Emma,Emma,Rodriguez,emma.rodriguez@prairieresources.ca,1969-02-01,2020-01-08,2020-01-08,,44SAL4,Sales Team Lead,SALES,RFT,A,Active,PRMRE,121,230,,,,100886_PRMRE,EE100886_CO003,1.0,
100887,EE100887,CO004,Stephen,Stephen,Brooks,stephen.brooks@alpineconstruction.com,1982-08-31,2020-01-08,2020-01-08,,77ANL1,Data Analyst,ANLYT,RFT,T,Terminated,ALPNC,115,210,100349,"Gutierrez, Paul",paul.gutierrez@prairieresources.ca,100887_ALPNC,EE100887_CO004,1.0,2020-07-30
100888,EE100888,CO002,Samantha,Samantha,Weber,samantha.weber@westmarkmanufacturing.com,1991-11-23,2020-01-08,2020-01-08,,18ENG1,Junior Engineer,ENGR,RFT,T,Terminated,WSTMF,105,170,,,,100888_WSTMF,EE100888_CO002,1.0,2021-12-04
100889,EE100889,CO002,Janet,Janet,Lee,janet.lee@westmarkmanufacturing.com,1982-11-17,2020-01-09,2020-01-09,,56TRD2,Journeyman Technician,TRD,TAW,A,Active,WSTMF,102,170,101871,"Martin, George",george.martin@alpineconstruction.com,100889_WSTMF,EE100889_CO002,1.0,
100890,EE100890,CO004,Ryan,Ryan,Green,ryan.green@alpineconstruction.com,1976-02-10,2020-01-10,2020-01-10,,29HR5,HR Manager,HR,RFT,A,Active,ALPNC,111,130,,,,100890_ALPNC,EE100890_CO004,1.0,
100891,EE100891,CO003,Anthony,Anthony,Liu,anthony.liu@prairieresources.ca,1979-02-18,2020-01-15,2020-01-15,,78ANL2,Business Analyst,ANLYT,CON,T,Terminated,PRMRE,115,50,100721,"Walker, Larry",larry.walker@alpineconstruction.com,100891_PRMRE,EE100891_CO003,1.0,2020-11-07
100892,EE100892,CO001,Scott,Scott,Phillips,scott.phillips@northernpipeline.com,1983-01-20,2020-01-16,2020-01-16,,43SAL3,Senior Account Executive,SALES,RFT,T,Terminated,NRTHP,117,40,100480,"Hughes, Pamela",pamela.hughes@prairieresources.ca,100892_NRTHP,EE100892_CO001,1.0,2021-08-08
100893,EE100893,CO001,David,David,Mendoza,david.mendoza@northernpipeline.com,1977-08-28,2020-01-16,2020-01-16,,27HR3,Senior HR Generalist,HR,RFT,A,Active,NRTHP,101,190,102129,"Wood, Richard",richard.wood@northernpipeline.com,100893_NRTHP,EE100893_CO001,1.0,
100894,EE100894,CO004,Rebecca,Rebecca,Scott,rebecca.scott@alpineconstruction.com,1977-01-14,2020-01-17,2020-01-17,,06ACC1,Accounts Receivable Clerk,ACCTG,TAW,A,Active,ALPNC,102,60,101520,"Olsson, Jason",jason.olsson@alpineconstruction.com,100894_ALPNC,EE100894_CO004,1.0,
100895,EE100895,CO004,George,George,Li,george.li@alpineconstruction.com,1974-02-23,2020-01-17,2020-01-17,,63WHS4,Warehouse Lead,WHSE,CON,A,Active,ALPNC,124,10,,,,100895_ALPNC,EE100895_CO004,1.0,
100896,EE100896,CO001,Mei,Mei,Sanders,mei.sanders@northernpipeline.com,1981-09-14,2020-01-20,2020-01-20,,89PRO2,Project Coordinator,PROJ,RFT,T,Terminated,NRTHP,113,100,,,,100896_NRTHP,EE100896_CO001,1.0,2020-03-20
100897,EE100897,CO002,Julie,Julie,Collins,julie.collins@westmarkmanufacturing.com,1989-08-12,2020-01-21,2020-01-21,,13CSR1,Customer Service Representative,CSR,RFT,T,Terminated,WSTMF,124,120,101806,"Campbell, Edward",edward.campbell@alpineconstruction.com,100897_WSTMF,EE100897_CO002,1.0,2020-09-27
100898,EE100898,CO003,Jerry,Jerry,Kumar,jerry.kumar@prairieresources.ca,1986-05-09,2020-01-21,2020-01-21,,55TRD1,Apprentice Technician,TRD,RPT,A,Active,PRMRE,116,60,102529,"Weber, Raymond",raymond.weber@prairieresources.ca,100898_PRMRE,EE100898_CO003,0.43,
100899,EE100899,CO001,Eric,Eric,Ward,eric.ward@northernpipeline.com,1975-11-19,2020-01-22,2020-01-22,,07ACC2,Accountant,ACCTG,RPT,T,Terminated,NRTHP,123,140,102554,"Kim, Marie",marie.kim@northernpipeline.com,100899_NRTHP,EE100899_CO001,0.67,2021-03-18
100900,EE100900,CO004,Steven,Steven,Green,steven.green@alpineconstruction.com,1996-11-12,2020-01-23,2020-01-23,,71MKT2,Marketing Specialist,MKTG,RFT,A,Active,ALPNC,100,70,,,,100900_ALPNC,EE100900_CO004,1.0,
100901,EE100901,CO001,Raymond,Raymond,Hernandez,raymond.hernandez@northernpipeline.com,1985-01-02,2020-01-24,2020-01-24,,34IT2,Software Developer,IT,CON,A,Active,NRTHP,102,210,101824,"Martin, Edward",edward.martin@prairieresources.ca,100901_NRTHP,EE100901_CO001,1.0,
100902,EE100902,CO001,Zara,Zara,Young,zara.young@northernpipeline.com,1991-10-03,2020-01-24,2020-01-24,,91PRO4,Senior Project Manager,PROJ,RFT,T,Terminated,NRTHP,101,240,,,,100902_NRTHP,EE100902_CO001,1.0,2022-09-25
100903,EE100903,CO003,Nathan,Nathan,Castillo,nathan.castillo@prairieresources.ca,1987-06-29,2020-01-24,2020-01-24,,55TRD1,Apprentice Technician,TRD,RFT,T,Terminated,PRMRE,102,10,102485,"Ramos, Helen",helen.ramos@alpineconstruction.com,100903_PRMRE,EE100903_CO003,1.0,2024-07-02
100904,EE100904,CO003,Nicholas,Nicholas,Smith,nicholas.smith@prairieresources.ca,1975-04-26,2020-01-27,2020-01-27,,25HR1,HR Coordinator,HR,RFT,A,Active,PRMRE,102,120,100740,"Foster, Betty",betty.foster@northernpipeline.com,100904_PRMRE,EE100904_CO003,1.0,
100905,EE100905,CO004,Christopher,Christopher,Taylor,christopher.taylor@alpineconstruction.com,1986-07-14,2020-01-27,2020-01-27,,19ENG2,Engineer,ENGR,RFT,A,Active,ALPNC,104,140,,,,100905_ALPNC,EE100905_CO004,1.0,
100906,EE100906,CO001,Carolyn,Carolyn,Parker,carolyn.parker@northernpipeline.com,1987-03-24,2020-01-31,2020-01-31,,13CSR1,Customer Service Representative,CSR,RFT,T,Terminated,NRTHP,119,110,100788,"Collins, Janet",janet.collins@alpineconstruction.com,100906_NRTHP,EE100906_CO001,1.0,2020-12-29
100907,EE100907,CO004,Richard,Richard,Lopez,richard.lopez@alpineconstruction.com,2001-02-19,2020-02-03,2020-02-03,,34IT2,Software Developer,IT,RPT,A,Active,ALPNC,124,230,102542,"Clark, Christopher",christopher.clark@northernpipeline.com,100907_ALPNC,EE100907_CO004,0.6,
100908,EE100908,CO002,Carlos,Carlos,Rodriguez,carlos.rodriguez@westmarkmanufacturing.com,1981-02-13,2020-02-04,2020-02-04,,30HR6,Director of Human Resources,HR,RFT,T,Terminated,WSTMF,111,220,101356,"Schulz, Angela",angela.schulz@alpineconstruction.com,100908_WSTMF,EE100908_CO002,1.0,2021-07-26
100909,EE100909,CO003,Cynthia,Cynthia,Persson,cynthia.persson@prairieresources.ca,1981-10-19,2020-02-04,2020-02-04,,07ACC2,Accountant,ACCTG,RPT,T,Terminated,PRMRE,124,60,102033,"Anderson, Heather",heather.anderson@alpineconstruction.com,100909_PRMRE,EE100909_CO003,0.48,2022-01-06
100910,EE100910,CO002,Brian,Brian,Edwards,brian.edwards@westmarkmanufacturing.com,1966-12-05,2020-02-06,2020-02-06,,48OPS1,Operations Assistant,OPS,RFT,A,Active,WSTMF,124,220,100427,"Brown, David",david.brown@westmarkmanufacturing.com,100910_WSTMF,EE100910_CO002,1.0,
100911,EE100911,CO003,Dennis,Dennis,Moore,dennis.moore@prairieresources.ca,1992-01-17,2020-02-06,2020-02-06,,89PRO2,Project Coordinator,PROJ,RFT,T,Terminated,PRMRE,124,210,102698,"Lee, Emma",emma.lee@westmarkmanufacturing.com,100911_PRMRE,EE100911_CO003,1.0,2022-08-14
100912,EE100912,CO003,Paul,Paul,Cooper,paul.cooper@prairieresources.ca,1985-03-22,2020-02-07,2020-02-07,,02ADM2,Administrative Coordinator,ADMIN,RFT,A,Active,PRMRE,102,130,102468,"Morgan, Sofia",sofia.morgan@prairieresources.ca,100912_PRMRE,EE100912_CO003,1.0,
100913,EE100913,CO001,Patrick,Patrick,Phillips,patrick.phillips@northernpipeline.com,1985-04-04,2020-02-10,2020-02-10,,42SAL2,Account Executive,SALES,RPT,A,Active,NRTHP,113,170,100750,"Cook, Stephanie",stephanie.cook@westmarkmanufacturing.com,100913_NRTHP,EE100913_CO001,0.61,
100914,EE100914,CO003,Donald,Donald,White,donald.white@prairieresources.ca,1972-12-15,2020-02-10,2020-02-10,,41SAL1,Sales Representative,SALES,RFT,A,Active,PRMRE,118,250,102494,"Singh, Jerry",jerry.singh@westmarkmanufacturing.com,100914_PRMRE,EE100914_CO003,1.0,
100915,EE100915,CO004,Brenda,Brenda,Taylor,brenda.taylor@alpineconstruction.com,1988-08-03,2020-02-12,2020-02-12,,15CSR3,Senior Customer Service Specialist,CSR,RFT,T,Terminated,ALPNC,116,70,101496,"Hill, Gregory",gregory.hill@prairieresources.ca,100915_ALPNC,EE100915_CO004,1.0,2021-06-07
100916,EE100916,CO001,Gary,Gary,Lopez,gary.lopez@northernpipeline.com,1985-12-17,2020-02-13,2020-02-13,,34IT2,Software Developer,IT,RFT,T,Terminated,NRTHP,123,250,101980,"Harris, Ahmed",ahmed.harris@northernpipeline.com,100916_NRTHP,EE100916_CO001,1.0,2022-01-19
100917,EE100917,CO001,Sarah,Sarah,Anderson,sarah.anderson@northernpipeline.com,1981-10-12,2020-02-13,2020-02-13,,02ADM2,Administrative Coordinator,ADMIN,RPT,T,Terminated,NRTHP,120,120,,,,100917_NRTHP,EE100917_CO001,0.55,2022-06-28
100918,EE100918,CO001,Steven,Steven,Allen,steven.allen@northernpipeline.com,1987-02-18,2020-02-19,2020-02-19,,38IT5,IT Manager,IT,RFT,T,Terminated,NRTHP,111,220,101356,"Schulz, Angela",angela.schulz@alpineconstruction.com,100918_NRTHP,EE100918_CO001,1.0,2020-08-04
100919,EE100919,CO004,Olga,Olga,Chen,olga.chen@alpineconstruction.com,1992-08-17,2020-02-19,2020-02-19,,65TEC1,Field Technician,TECH,RFT,T,Terminated,ALPNC,104,210,,,,100919_ALPNC,EE100919_CO004,1.0,2020-06-16
100920,EE100920,CO003,Sakura,Sakura,Hill,sakura.hill@prairieresources.ca,1987-02-16,2020-02-19,2020-02-19,,35IT3,Senior Developer,IT,RFT,T,Terminated,PRMRE,122,210,,,,100920_PRMRE,EE100920_CO003,1.0,2021-02-18
100921,EE100921,CO002,Rachel,Rachel,Mitchell,rachel.mitchell@westmarkmanufacturing.com,1978-01-23,2020-02-20,2020-02-20,,95LEG3,Legal Counsel,LEGAL,RFT,T,Terminated,WSTMF,122,190,,,,100921_WSTMF,EE100921_CO002,1.0,2020-11-29
100922,EE100922,CO004,Matthew,Matthew,Cruz,matthew.cruz@alpineconstruction.com,1998-11-04,2020-02-20,2020-02-20,,18ENG1,Junior Engineer,ENGR,RFT,A,Active,ALPNC,112,220,102048,"Parker, Ronald",ronald.parker@northernpipeline.com,100922_ALPNC,EE100922_CO004,1.0,
100923,EE100923,CO003,Barbara,Barbara,Kelly,barbara.kelly@prairieresources.ca,1986-08-14,2020-02-21,2020-02-21,,04ADM4,Executive Assistant,ADMIN,RFT,A,Active,PRMRE,100,220,,,,100923_PRMRE,EE100923_CO003,1.0,
100924,EE100924,CO001,Ryan,Ryan,Meyer,ryan.meyer@northernpipeline.com,1995-07-02,2020-02-21,2020-02-21,,13CSR1,Customer Service Representative,CSR,RFT,T,Terminated,NRTHP,119,30,,,,100924_NRTHP,EE100924_CO001,1.0,2020-02-26
100925,EE100925,CO003,Donald,Donald,Campbell,donald.campbell@prairieresources.ca,1976-03-30,2020-02-21,2020-02-21,,18ENG1,Junior Engineer,ENGR,RFT,A,Active,PRMRE,123,20,101817,"Adams, Sarah",sarah.adams@northernpipeline.com,100925_PRMRE,EE100925_CO003,1.0,
100926,EE100926,CO001,Michelle,Michelle,Wood,michelle.wood@northernpipeline.com,2001-07-25,2020-02-21,2020-02-21,,08ACC3,Senior Accountant,ACCTG,RPT,T,Terminated,NRTHP,108,40,102445,"Roberts, Alexander",alexander.roberts@northernpipeline.com,100926_NRTHP,EE100926_CO001,0.71,2022-09-12
100927,EE100927,CO002,Fatima,Fatima,Rivera,fatima.rivera@westmarkmanufacturing.com,1993-05-22,2020-02-21,2020-02-21,,66TEC2,Service Technician,TECH,RFT,T,Terminated,WSTMF,102,80,100620,"Hall, Sakura",sakura.hall@northernpipeline.com,100927_WSTMF,EE100927_CO002,1.0,2020-05-13
100928,EE100928,CO004,Melissa,Melissa,Hill,melissa.hill@alpineconstruction.com,1984-07-18,2020-02-24,2020-02-24,,42SAL2,Account Executive,SALES,CON,T,Terminated,ALPNC,111,40,101448,"Chen, Kenneth",kenneth.chen@alpineconstruction.com,100928_ALPNC,EE100928_CO004,1.0,2023-11-17
100929,EE100929,CO003,Jose,Jose,Sanchez,jose.sanchez@prairieresources.ca,1972-10-07,2020-02-25,2020-02-25,,48OPS1,Operations Assistant,OPS,RPT,A,Active,PRMRE,105,50,100385,"Lopez, Larry",larry.lopez@prairieresources.ca,100929_PRMRE,EE100929_CO003,0.64,
100930,EE100930,CO001,Christine,Christine,Evans,christine.evans@northernpipeline.com,1988-11-19,2020-02-25,2020-02-25,,51OPS4,Operations Lead,OPS,CON,T,Terminated,NRTHP,119,220,,,,100930_NRTHP,EE100930_CO001,1.0,2021-07-13
100931,EE100931,CO003,Joseph,Joseph,Scott,joseph.scott@prairieresources.ca,1993-10-06,2020-02-27,2020-02-27,,71MKT2,Marketing Specialist,MKTG,RFT,A,Active,PRMRE,100,170,,,,100931_PRMRE,EE100931_CO003,1.0,
